Label	comment
0	:Hi Paranoid. I aggree that the Moscow page needs work. We also need to work on articles within moscow - for example, the MSU page is shocking bad. But I'd argue that most people who add to the moscow page have an honest interest and fondness for the place, or they wouldn't bother editing it. Maybe what we need is a 'List of Moscow related articles needing work' or some such.  :The Recreation section is bad and It been an eyesore since feb. What should we add to it? There's a F1 circuit being built in the south, anybody want to add that? also some stuff on the football clubs would be good (we can leave out the supporter violence, which is a usual thing all over the world). To be honest, I don't know much about this area - not a football fan. :I'd also argue against only adding material which is positive. We shouldn't have an audience only of americans in mind.
0	Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. If you feel that the edit I reverted should not have been reverted, please contact me.
0	Is there an article about that type of raw file?
0	  4: Rcanderlori, the people at the beach carried Australian flags AND many who retaliated carried Lebanese flags... if the later is not "evidence" that the people who retaliated were 'Lebanese', THEN to be consistent, fair, and not racist to Australians, then neither is the former "evidence" that the people at the beach were Australian... you think its ok to be racist against a majority or something, I don't know...
0	  ::::I'd like to endorse what  has just said about the discography and her complete opera recordings. Perhaps one way forward would be to make a much better and more representative list? ''''   
0	   This is BS. ElinorD blocked me for personal reasons. If the two (yes, TWO is a history now) cases of "vandalism" were worthy of a block, why did she not institute it until her feelings got all hurt? 
0	The Tree in a Test Tube, 1942 (full).ogv|The Tree in a Test Tube National Advisory Committee for Aeronautics wind tests (1946).webm|NACA wind tests
0	We can do this for months. It won't change the fact that you are wrong and I am right.
0	    Hello, thanks.  I'ved changed all refs to be of Citation style.  I believe this article is ready to be added to the wiki.  Please, is it too much to ask that it be looked over before hand to chekc that it complies with wiki regulations.    There are two issues still of concern.  1.  References from 34 to the end are not listed in list of references even though they are in the text.  2.  Avraham has apparently barred me for "abusive" usage of my id.  I have queried him on this have no answer and the barring still occasionally appears when I log in.  In sum, can you halp me with these last two matters and most importantly tell me if this is ready to go on wiki.  Thanks very much   
0	Vandalism by the IP also noted.
0	June 2010 (UTC) Since my last bot-related question to you got archived and this is somewhat CCI related, I'm shoehorning it in here: The way VWBot is currently running it thinks that articles from a CCI which were blanked on the day a CCI gets closed need to have their contributor notified (see  for two examples from yesterday). I know that it isn't required to notify contributors about a CCI blanking, but is it a problem if the bot does it for whichever articles are blanked on the day their CCI is closed? I haven't been able to think of an easy way to account for closed CCIs yet, so I guess I just want your take on if it's a big enough problem to worry about for later.   03:38, 29
0	Instead of making the same mistake that many make stop and think a bit. The Church councils were not about making up anything. what happened was that the church always believed the Bible and never questioned it. When some misguided fool would start to preach a false doctrine that went against the Bible then the church simply said hay look the Bible says this and if you reject what the Bible says then you cannot be a Christian. There were no conspiracies or dark room meeting. Why didn't the church have a set Cannon until about the 320 ADs - because there were no fake writings until the Gnostic gospels were written and some were fooled by them so the church was forced to make a list of the real Bible verse the Gnostic ones. Why did the Church have to speak about the deity of Jesus - because the gnostic Cults began to make up false writings and so the church simple said - JOHN SAID JESUS WAS GOD BELIEVE IT OR GET OUT. The same thing is happening today. Why is there so much talk about Homosexuality in the church today - Simple, there was no need to speak of it until the Homosexual community started to twist the Bible and now the church is forced to say HAY THIS IS WHAT THE BIBLE SAYS. It happened in the 1860 regarding Slavery and I'm sure it will happen in the furture when some other group comes along and tries to add to the Bible.
0	Ancient sources for this, please.
0	Hi Why is this page being deleted
0	  We're also moving from simple and concise to circuitous and verbose:  "Distortion effects generally mean both soft and hard clipping, and distortion is caused by perfectly flattened peaks due to saturation or cutoff inside a transistor based unit that does not attempt to smooth the clipping of peaks, will be called a distortion pedal, as the transistor responds to changes in voltage quicker than a tube can, while overdrive pedals, usually consisting of transistor based "Overdrive" pedals exist, in which an attempt at emulating "Tube-like Distortion" is made through extensive electronics and IC design, will retain their typical sine wave form, but will be compressed such that there is less difference between the RMS and the peak of a wave. Overdrive units created with transistors, much like tube amps, produce "clean" sounds at quieter volumes and distorted "warm" sounds at louder volumes, compared to the "harsh" or "gritty" sound of simple transistor distortion."  It's going to take me a while to make sense of this. 
0	From New Democratic Party (New Brunswick) to New Brunswick New Democratic Party. Please check redirects.
0	colin my first name clark my last name
0	 :Don't block me im leaving delete my page and my account.  
0	:::Thanks so much Kevin, your input is so much appreciated. Best,
0	 : Your website is too young to have achieved notability yet.  But it appears you have a good and valid and significant idea, and if your site can prosper, it will soon achieve the required notability.  At that time, it would be better if some uninvolved third party wrote the article  you could place a request for the article on the requests for articles page.  Good luck!  
0	  Hardly a "personal attack", merely a statement of fact.  Whatever.
0	::::Obama has never been involved in any controversy. This is a fact. There has never been any controversy in regards to any aspect of Obama's life. If there had been, it would be in the article. Since it's not in the article, there hasn't been any. Anyone who mentions Ayers or Wright is a mendacious, right-wing fascist dittohead WND plant.   Did I get that right?
0	Typical.  Every time some clown tries to sound intelligent, he goes and uses words he just looked up.  That is not intelligent.  Having the mind that can reason and not have biases is intelligent.
0	 ::The review doesn't matter since HJ offered to give a review and thanks for the help.   *  
0	  :: To  Upset? You are not some kind of humorless blob, are you? Helping me to find content that I was unable to locate. Wow. Such an "大きなお世話". If it's not too much trouble, try not to stain my talk page any more please. Although your rambling amuses me every time, I don't want other people who look at this page to think I am associated with kinds of you in any way. Report me? Maybe you haven't completely lost your sense of humor yet.   
0	   Wikipedia:Articles for deletion/List of female video game characters by role   Hi there.  I saw that you just closed this discussion.  Considering the great depth of discussion it spawned, would you be willing to give a more in-depth explanation of your close?  I never expressed a strong preference for delete or keep, but I thought some other options were presented, and would be interested in getting your view of those if that's within the scope of the close.  Thanks. —  
0	Especially noteworthy are the first 14 seconds of that sample..
0	 Well as for Bynes her father's surname doesn't really match either, does it? I find surnames in 2006 can be grossly misleading and don't necessarily mean much. In 1900, sure, but at this point everyone's changed their names and intermarried enough that you can't tell who is what by last name. Why wouldn't Eli's father be Jewish? He's Joseph Cross, also the father of actress Flora Cross, who is Jewish but whose mother is apparently not Eli's mother. There are seemingly a bunch of Jewish "Cross"'s out there, anyway. Well in the case of footnotes the point is really - the list is called a list of Jewish people - so the most important part is really whether the person themselves is "Jewish". The mistake I guess many made before is thinking that the most important part was whether one of their parents or something are Jewish. I think adding a quote about Elvis' ancestry however is important since in his case it is a big stretch and it's for the most part, something that biographers added on after his death, so it would definitely be helpful. But in cases like Bynes, Lauren Storm, plenty of others it's really mostly irrelevant if they are not "ethnically" fully Jewish (and besides, that can be found out in their entry), same for the other X-American lists, establishing that someone is Italian-American is good enough, for example, on List of Italian American actors, I'm sure Tina Majorino's mother isn't Italian (with Italians, unlike Jews, you can obviously tell that if someone's mother's maiden name is "Black" they are most likely not Italian) but the source just calls her Italian, so that's good enough for us. Family tree stuff isn't the most important. Plus - of course - most of the quotes in the numbers for people who are half already say they are half - but I'll go over them below here. As for practicing Judaism - well of the people who are half and whose one non-Jewish parent didn't convert in the 1980s - LaBeouf was raised Jewish/practices and the source quoted says he is Cajun also, Scarlett wore a Star of David to a bunch of events, Jake Gyllenhaal was raised Jewish, and the quote says he is only Jewish on his mother's side anyway, Grey raised Jewish, Flynn's mother apparently converted, Feldman raised Jewish and the quote says his mother wasn't, Carter quote says his father is Jewish only, Bynes says she is "Jewish" and we don't even know which parent (actually for the longest time Wikipedia, under someone's assumption, had "Jewish mother". But this was removed once I came in and started purging these assumption games other editors played and started putting in only verified facts )), Bilson quote says she is half Italian half Jewish, ditto for Baldoni, Paxton quote says all we know, that she is Jewish (maybe her non-Jewish parent converted), Peck grew up with a Jewish single mother, he doesn't know who his biological father was and he was likely Jewish anyway, Prepon we don't know which parent, Reed's brother had a Bar Mitzvah and sources/herself have called her "Jewish", Schwartzman - dunno, Sigler mother converted, Thomas raised Jewish, and the source says his father isn't anyway, Vuolo father converted, Wilson raised Jewish, I think that's about it. So, as you can see, for a large number of these, the quote already says that they aren't "ethnically" all Jewish if that was relevant. OK, as for JInfo, yes, it seems to definitely fall under "some guy's website". It does sometime cite sources, right? But often it doesn't. So I would say, yes, generally do not use it.  
